               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 302,            0.020836,           0.0027063,           0.0034571,             0.98724,                   1,               0.995,             0.87348,            0.015604,           0.0012794,           0.0017677,           0.0040402,           0.0040402,           0.0040402
                 303,            0.019324,           0.0027953,           0.0018311,             0.98871,                   1,               0.995,             0.81662,            0.017258,           0.0012924,           0.0017458,           0.0040204,           0.0040204,           0.0040204
                 304,            0.020683,           0.0027525,           0.0017664,             0.98921,                   1,               0.995,             0.84096,            0.017327,           0.0013006,            0.001748,           0.0040006,           0.0040006,           0.0040006
                 305,            0.020783,           0.0034444,           0.0018146,             0.98978,                   1,               0.995,              0.8406,            0.017531,           0.0012939,           0.0017374,           0.0039808,           0.0039808,           0.0039808
                 306,             0.02151,           0.0029502,           0.0016795,             0.99029,                   1,               0.995,             0.85569,            0.017603,           0.0012963,           0.0017204,            0.003961,            0.003961,            0.003961
                 307,            0.019937,           0.0031029,           0.0017663,             0.99094,                   1,               0.995,              0.8359,            0.017023,           0.0012877,           0.0016973,           0.0039412,           0.0039412,           0.0039412
                 308,            0.021786,           0.0039088,           0.0017833,             0.99115,                   1,               0.995,             0.86665,            0.015245,           0.0012596,           0.0016937,           0.0039214,           0.0039214,           0.0039214
                 309,            0.019263,           0.0034033,           0.0016921,             0.99018,                   1,               0.995,             0.82134,            0.017579,           0.0013014,           0.0016621,           0.0039016,           0.0039016,           0.0039016
                 310,            0.023171,           0.0031631,           0.0016518,             0.98993,                   1,               0.995,             0.85847,            0.015368,           0.0012677,           0.0016545,           0.0038818,           0.0038818,           0.0038818
                 311,            0.019061,           0.0030673,           0.0016705,             0.99011,                   1,               0.995,             0.83819,            0.016986,           0.0012856,           0.0016472,            0.003862,            0.003862,            0.003862
                 312,            0.021154,           0.0032615,           0.0017304,             0.99002,                   1,               0.995,             0.84356,            0.017766,           0.0012911,           0.0016408,           0.0038422,           0.0038422,           0.0038422
                 313,            0.020032,           0.0034299,           0.0017271,             0.98983,                   1,               0.995,             0.81018,              0.0191,           0.0013024,             0.00165,           0.0038224,           0.0038224,           0.0038224
                 314,            0.022319,           0.0032459,           0.0017785,             0.98959,                   1,               0.995,              0.8717,            0.015333,           0.0012712,           0.0016652,           0.0038026,           0.0038026,           0.0038026
                 315,            0.020153,           0.0033158,           0.0018079,             0.98989,                   1,               0.995,             0.85829,            0.016252,           0.0012771,           0.0016668,           0.0037828,           0.0037828,           0.0037828
                 316,            0.020962,           0.0036739,           0.0016881,             0.99004,                   1,               0.995,             0.88004,            0.015015,           0.0012551,           0.0016653,            0.003763,            0.003763,            0.003763
                 317,            0.019425,           0.0030218,           0.0016903,             0.98914,                   1,               0.995,             0.83613,            0.016526,           0.0012585,            0.001671,           0.0037432,           0.0037432,           0.0037432
                 318,            0.021494,           0.0032849,            0.001663,             0.98933,                   1,               0.995,             0.89957,            0.014541,           0.0012405,            0.001668,           0.0037234,           0.0037234,           0.0037234
                 319,            0.017813,           0.0033856,           0.0016422,              0.9882,                   1,               0.995,             0.85432,            0.017143,           0.0012501,           0.0016616,           0.0037036,           0.0037036,           0.0037036
                 320,             0.02392,           0.0033365,           0.0017316,             0.98714,                   1,               0.995,             0.86166,            0.018415,           0.0012672,           0.0016709,           0.0036838,           0.0036838,           0.0036838
                 321,            0.021563,           0.0031914,           0.0017539,             0.98721,                   1,               0.995,             0.87578,            0.015052,           0.0012305,           0.0016706,            0.003664,            0.003664,            0.003664
                 322,            0.021111,           0.0033201,           0.0016735,              0.9875,                   1,               0.995,             0.86072,            0.015008,           0.0012287,           0.0016682,           0.0036442,           0.0036442,           0.0036442
                 323,            0.020636,           0.0033078,           0.0016515,             0.98967,                   1,               0.995,             0.85512,            0.014714,           0.0012539,           0.0016716,           0.0036244,           0.0036244,           0.0036244
                 324,            0.021025,           0.0034329,           0.0018548,             0.99177,                   1,               0.995,             0.86569,            0.015754,           0.0012606,            0.001662,           0.0036046,           0.0036046,           0.0036046
                 325,             0.01758,           0.0030003,           0.0015741,             0.99351,                   1,               0.995,             0.83249,            0.015208,           0.0012598,           0.0016473,           0.0035848,           0.0035848,           0.0035848
                 326,            0.022181,           0.0033912,           0.0016812,              0.9941,                   1,               0.995,             0.84792,            0.014683,           0.0012416,           0.0016398,            0.003565,            0.003565,            0.003565
                 327,             0.01902,           0.0032376,           0.0016535,             0.99466,                   1,               0.995,             0.87016,             0.01424,           0.0012294,           0.0016368,           0.0035452,           0.0035452,           0.0035452
                 328,            0.018974,           0.0041569,           0.0016955,              0.9945,                   1,               0.995,             0.86731,            0.012959,             0.00122,           0.0016328,           0.0035254,           0.0035254,           0.0035254
                 329,            0.021912,            0.002643,           0.0017162,             0.99505,                   1,               0.995,             0.86575,            0.014709,           0.0012394,           0.0016256,           0.0035056,           0.0035056,           0.0035056
                 330,            0.020124,           0.0033091,           0.0016509,             0.99483,                   1,               0.995,             0.89414,              0.0131,           0.0012151,           0.0016172,           0.0034858,           0.0034858,           0.0034858
                 331,            0.019349,           0.0027945,           0.0016644,             0.99362,                   1,               0.995,             0.85256,            0.013715,           0.0012151,           0.0016146,            0.003466,            0.003466,            0.003466
                 332,            0.018366,            0.002891,           0.0015469,             0.99243,                   1,               0.995,             0.87866,            0.014071,           0.0012211,           0.0016117,           0.0034462,           0.0034462,           0.0034462
                 333,            0.018634,           0.0029826,           0.0024067,             0.99267,                   1,               0.995,             0.87108,            0.013884,           0.0012407,           0.0016124,           0.0034264,           0.0034264,           0.0034264
                 334,            0.021472,           0.0031233,           0.0015931,             0.99281,                   1,               0.995,             0.84362,            0.015131,           0.0012566,           0.0016162,           0.0034066,           0.0034066,           0.0034066
                 335,             0.01915,           0.0035934,           0.0015575,             0.99411,                   1,               0.995,             0.84925,            0.015437,           0.0012714,            0.001623,           0.0033868,           0.0033868,           0.0033868
                 336,            0.020614,           0.0031819,           0.0016645,             0.99431,                   1,               0.995,             0.89716,            0.013761,           0.0012392,           0.0016288,            0.003367,            0.003367,            0.003367
                 337,            0.020116,           0.0029949,           0.0017758,              0.9933,                   1,               0.995,             0.84409,            0.014759,           0.0012431,           0.0016167,           0.0033472,           0.0033472,           0.0033472
                 338,            0.019576,           0.0033235,           0.0015904,             0.99269,                   1,               0.995,             0.88145,            0.013604,           0.0012168,           0.0016153,           0.0033274,           0.0033274,           0.0033274
                 339,            0.018265,           0.0030306,           0.0018107,              0.9913,                   1,               0.995,             0.86911,            0.014347,           0.0012187,           0.0016134,           0.0033076,           0.0033076,           0.0033076
                 340,            0.020418,           0.0031884,           0.0017025,             0.99075,                   1,               0.995,             0.85837,            0.016113,           0.0012341,           0.0016026,           0.0032878,           0.0032878,           0.0032878
                 341,            0.017904,            0.003227,           0.0016784,             0.98918,                   1,               0.995,              0.8665,            0.015769,           0.0012202,           0.0015878,            0.003268,            0.003268,            0.003268
                 342,            0.021393,           0.0027551,           0.0014902,             0.98884,                   1,               0.995,             0.86988,            0.015575,            0.001217,           0.0015781,           0.0032482,           0.0032482,           0.0032482
                 343,            0.021017,           0.0031883,           0.0017858,             0.98869,                   1,               0.995,             0.86068,            0.015542,           0.0012065,            0.001561,           0.0032284,           0.0032284,           0.0032284
                 344,             0.02038,            0.002954,           0.0015212,             0.98843,                   1,               0.995,             0.87829,             0.01495,           0.0011866,            0.001558,           0.0032086,           0.0032086,           0.0032086
                 345,            0.018318,           0.0031763,           0.0015317,             0.98892,                   1,               0.995,             0.87355,            0.015036,           0.0011926,           0.0015469,           0.0031888,           0.0031888,           0.0031888
                 346,            0.018709,           0.0031946,           0.0016987,             0.98861,                   1,               0.995,             0.89691,             0.01498,           0.0011898,           0.0015443,            0.003169,            0.003169,            0.003169
                 347,            0.017491,           0.0033982,           0.0015826,             0.98844,                   1,               0.995,               0.852,            0.015197,           0.0011969,           0.0015349,           0.0031492,           0.0031492,           0.0031492
                 348,            0.019407,           0.0032297,           0.0016046,             0.98702,                   1,               0.995,             0.89011,            0.013415,           0.0011667,           0.0015304,           0.0031294,           0.0031294,           0.0031294
                 349,            0.019144,           0.0027969,           0.0016833,             0.98633,                   1,               0.995,              0.8467,            0.013776,           0.0011684,           0.0015205,           0.0031096,           0.0031096,           0.0031096
                 350,              0.0199,            0.003036,           0.0020158,             0.98778,                   1,               0.995,             0.88964,            0.013389,           0.0011782,            0.001517,           0.0030898,           0.0030898,           0.0030898
                 351,             0.01965,           0.0031006,           0.0015328,             0.98733,                   1,               0.995,             0.89046,             0.01321,           0.0011663,           0.0015107,             0.00307,             0.00307,             0.00307
                 352,            0.016887,           0.0028212,           0.0015033,             0.98557,                   1,               0.995,              0.8896,            0.013264,           0.0011705,           0.0015092,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01696,           0.0031057,           0.0014904,             0.98729,                   1,               0.995,             0.88415,            0.013589,           0.0011686,            0.001497,           0.0030304,           0.0030304,           0.0030304
                 354,             0.01854,            0.003108,           0.0014668,             0.98721,                   1,               0.995,             0.90419,            0.012442,           0.0011527,           0.0014943,           0.0030106,           0.0030106,           0.0030106
                 355,            0.018546,           0.0031051,           0.0015517,             0.98841,                   1,               0.995,             0.88351,             0.01421,           0.0011798,           0.0014876,           0.0029908,           0.0029908,           0.0029908
                 356,            0.019528,           0.0034366,           0.0021875,             0.98811,                   1,               0.995,             0.89401,            0.012637,           0.0011639,           0.0014793,            0.002971,            0.002971,            0.002971
                 357,            0.016155,           0.0030461,           0.0014425,              0.9877,                   1,               0.995,             0.89103,            0.013456,           0.0011689,           0.0014596,           0.0029512,           0.0029512,           0.0029512
                 358,             0.01877,           0.0028484,           0.0014978,             0.98792,                   1,               0.995,             0.88294,            0.013003,           0.0011631,            0.001451,           0.0029314,           0.0029314,           0.0029314
                 359,            0.017819,           0.0029415,           0.0015157,             0.98725,                   1,               0.995,             0.88868,            0.013625,           0.0011733,           0.0014393,           0.0029116,           0.0029116,           0.0029116
                 360,            0.018887,           0.0033332,           0.0014508,             0.98681,                   1,               0.995,             0.86115,            0.014098,           0.0011717,           0.0014308,           0.0028918,           0.0028918,           0.0028918
                 361,            0.017479,           0.0033941,           0.0014245,             0.98764,                   1,               0.995,             0.86624,            0.014485,           0.0011645,           0.0014168,            0.002872,            0.002872,            0.002872
                 362,            0.018716,           0.0025713,           0.0014219,             0.98864,                   1,               0.995,              0.8745,            0.013785,           0.0011548,            0.001409,           0.0028522,           0.0028522,           0.0028522
                 363,            0.017023,           0.0026528,           0.0014413,             0.98923,                   1,               0.995,             0.85024,            0.013522,           0.0011486,           0.0014006,           0.0028324,           0.0028324,           0.0028324
                 364,            0.017915,           0.0031267,           0.0014483,             0.98836,                   1,               0.995,             0.88082,            0.012806,           0.0011395,           0.0014004,           0.0028126,           0.0028126,           0.0028126
                 365,            0.017049,           0.0024609,           0.0014849,             0.98976,                   1,               0.995,             0.91775,            0.012418,           0.0011172,           0.0014001,           0.0027928,           0.0027928,           0.0027928
                 366,            0.017046,           0.0036139,           0.0018284,             0.98991,                   1,               0.995,             0.88484,            0.012763,           0.0011291,           0.0013949,            0.002773,            0.002773,            0.002773
                 367,            0.017021,           0.0028936,           0.0014274,             0.98941,                   1,               0.995,             0.90076,            0.012974,           0.0011343,           0.0013983,           0.0027532,           0.0027532,           0.0027532
                 368,            0.019188,           0.0030866,           0.0023777,             0.98947,                   1,               0.995,             0.90873,            0.012164,           0.0011269,           0.0014011,           0.0027334,           0.0027334,           0.0027334
                 369,            0.016864,           0.0028628,           0.0014107,             0.98993,                   1,               0.995,             0.90482,            0.012882,           0.0011564,           0.0014076,           0.0027136,           0.0027136,           0.0027136
                 370,            0.018451,           0.0031453,             0.00136,             0.98977,                   1,               0.995,             0.88459,            0.013811,           0.0011589,           0.0014068,           0.0026938,           0.0026938,           0.0026938
                 371,            0.017683,           0.0030721,           0.0014164,             0.98956,                   1,               0.995,             0.87952,            0.012799,           0.0011483,           0.0014067,            0.002674,            0.002674,            0.002674
                 372,            0.019267,           0.0032594,           0.0014295,             0.99004,                   1,               0.995,              0.8846,            0.012644,           0.0011302,           0.0014035,           0.0026542,           0.0026542,           0.0026542
                 373,            0.016837,           0.0033749,           0.0013889,             0.99132,                   1,               0.995,             0.88829,            0.012573,           0.0011398,            0.001407,           0.0026344,           0.0026344,           0.0026344
                 374,            0.016354,            0.002678,           0.0014595,             0.99129,                   1,               0.995,             0.89437,            0.011705,           0.0011151,           0.0014057,           0.0026146,           0.0026146,           0.0026146
                 375,            0.016008,           0.0025828,           0.0014044,             0.99094,                   1,               0.995,             0.90123,            0.013219,           0.0011317,           0.0013948,           0.0025948,           0.0025948,           0.0025948
                 376,            0.017892,           0.0025653,           0.0015645,             0.99137,                   1,               0.995,             0.90494,            0.012508,           0.0011238,           0.0013832,            0.002575,            0.002575,            0.002575
                 377,            0.016143,           0.0029492,           0.0013848,             0.99221,                   1,               0.995,             0.89136,            0.012837,           0.0011177,           0.0013652,           0.0025552,           0.0025552,           0.0025552
                 378,             0.01668,           0.0028683,            0.001317,             0.99239,                   1,               0.995,             0.88591,            0.012529,           0.0011109,           0.0013593,           0.0025354,           0.0025354,           0.0025354
                 379,            0.017267,           0.0028411,           0.0013889,             0.99289,                   1,               0.995,             0.87546,             0.01287,           0.0011092,           0.0013442,           0.0025156,           0.0025156,           0.0025156
                 380,            0.017819,            0.003696,           0.0014086,             0.99281,                   1,               0.995,             0.86477,            0.013808,           0.0011162,           0.0013375,           0.0024958,           0.0024958,           0.0024958
                 381,            0.017166,           0.0034194,           0.0013922,             0.99306,                   1,               0.995,             0.85989,            0.014275,           0.0011267,           0.0013244,            0.002476,            0.002476,            0.002476
                 382,            0.018319,           0.0030067,           0.0013733,             0.99292,                   1,               0.995,             0.88283,            0.012744,           0.0011084,            0.001323,           0.0024562,           0.0024562,           0.0024562
                 383,            0.015705,           0.0025683,           0.0013287,             0.99265,                   1,               0.995,             0.89806,             0.01441,           0.0011392,           0.0013076,           0.0024364,           0.0024364,           0.0024364
                 384,            0.017313,           0.0029956,            0.001323,             0.99339,                   1,               0.995,             0.88461,            0.012775,           0.0011168,           0.0013024,           0.0024166,           0.0024166,           0.0024166
                 385,              0.0179,            0.002998,           0.0012766,             0.99318,                   1,               0.995,             0.88194,            0.012032,           0.0011153,           0.0012936,           0.0023968,           0.0023968,           0.0023968
                 386,            0.016417,            0.004021,            0.001398,             0.99314,                   1,               0.995,             0.85787,            0.012838,           0.0011279,           0.0012886,            0.002377,            0.002377,            0.002377
                 387,            0.015972,           0.0034247,           0.0012529,             0.99335,                   1,               0.995,             0.90144,            0.012418,            0.001116,           0.0012866,           0.0023572,           0.0023572,           0.0023572
                 388,            0.016637,            0.003088,           0.0012598,             0.99293,                   1,               0.995,             0.89037,            0.012236,           0.0011276,           0.0012849,           0.0023374,           0.0023374,           0.0023374
                 389,            0.016773,           0.0026072,           0.0012408,             0.99336,                   1,               0.995,             0.86405,            0.013054,            0.001141,           0.0012819,           0.0023176,           0.0023176,           0.0023176
                 390,            0.017364,           0.0032744,           0.0012768,             0.99377,                   1,               0.995,             0.89641,            0.011991,           0.0011236,           0.0012849,           0.0022978,           0.0022978,           0.0022978
                 391,            0.017702,           0.0026444,           0.0015936,             0.99243,                   1,               0.995,             0.87265,            0.013136,            0.001124,           0.0012813,            0.002278,            0.002278,            0.002278
                 392,             0.01634,           0.0022358,           0.0012686,             0.99335,                   1,               0.995,             0.90437,            0.011744,           0.0010972,           0.0012831,           0.0022582,           0.0022582,           0.0022582
                 393,            0.017545,           0.0024281,           0.0012706,             0.99203,                   1,               0.995,             0.88801,            0.012942,           0.0011133,           0.0012838,           0.0022384,           0.0022384,           0.0022384
                 394,            0.016868,           0.0028393,           0.0013193,              0.9924,                   1,               0.995,             0.89948,            0.012227,            0.001089,           0.0012875,           0.0022186,           0.0022186,           0.0022186
                 395,            0.016126,           0.0026248,           0.0012992,             0.99195,                   1,               0.995,             0.89367,            0.012583,           0.0010781,           0.0012934,           0.0021988,           0.0021988,           0.0021988
                 396,            0.017227,           0.0032943,           0.0013005,             0.99028,                   1,               0.995,             0.90545,            0.011941,           0.0010614,           0.0012941,            0.002179,            0.002179,            0.002179
                 397,            0.015749,           0.0028066,           0.0013386,             0.99107,                   1,               0.995,              0.9086,            0.012497,           0.0010737,           0.0012926,           0.0021592,           0.0021592,           0.0021592
                 398,            0.017465,           0.0028214,            0.001337,             0.98928,                   1,               0.995,             0.89661,            0.012027,           0.0010715,           0.0012894,           0.0021394,           0.0021394,           0.0021394
                 399,            0.015556,           0.0033328,           0.0013247,             0.99046,                   1,               0.995,              0.8886,            0.012224,           0.0010752,           0.0012832,           0.0021196,           0.0021196,           0.0021196
                 400,            0.016597,            0.002807,           0.0012409,             0.98863,                   1,               0.995,             0.87455,             0.01223,            0.001079,           0.0012782,           0.0020998,           0.0020998,           0.0020998
                 401,            0.014929,           0.0030301,           0.0012229,             0.99049,                   1,               0.995,             0.90861,            0.011735,           0.0010638,           0.0012659,             0.00208,             0.00208,             0.00208
                 402,             0.01684,           0.0028255,           0.0012856,             0.98856,                   1,               0.995,             0.88732,            0.012241,           0.0010742,           0.0012581,           0.0020602,           0.0020602,           0.0020602
                 403,             0.01647,           0.0024245,           0.0012486,             0.99178,                   1,               0.995,             0.86884,            0.013383,           0.0010919,           0.0012481,           0.0020404,           0.0020404,           0.0020404
                 404,            0.016439,           0.0028334,           0.0012628,             0.99214,                   1,               0.995,             0.88204,            0.012197,           0.0010738,           0.0012418,           0.0020206,           0.0020206,           0.0020206
                 405,            0.016374,           0.0030913,           0.0012408,             0.99283,                   1,               0.995,             0.89147,            0.012203,           0.0010751,           0.0012346,           0.0020008,           0.0020008,           0.0020008
                 406,            0.016265,           0.0028928,           0.0011968,             0.99303,                   1,               0.995,             0.91597,            0.010938,           0.0010602,           0.0012298,            0.001981,            0.001981,            0.001981
                 407,            0.014141,           0.0023802,           0.0011911,             0.99302,                   1,               0.995,             0.90292,            0.011649,           0.0010698,           0.0012163,           0.0019612,           0.0019612,           0.0019612
                 408,            0.017801,           0.0026865,           0.0012531,             0.99305,                   1,               0.995,             0.90595,            0.011204,           0.0010603,           0.0012149,           0.0019414,           0.0019414,           0.0019414
                 409,            0.016668,           0.0022818,           0.0012077,             0.99354,                   1,               0.995,             0.89347,            0.011798,           0.0010863,           0.0012129,           0.0019216,           0.0019216,           0.0019216
                 410,            0.016834,           0.0031508,           0.0011985,             0.99367,                   1,               0.995,             0.89269,            0.011841,           0.0010809,           0.0012109,           0.0019018,           0.0019018,           0.0019018
                 411,            0.015846,           0.0031015,             0.00124,              0.9941,                   1,               0.995,             0.88742,            0.012261,           0.0010854,            0.001206,            0.001882,            0.001882,            0.001882
                 412,            0.016523,           0.0030743,           0.0012244,             0.99409,                   1,               0.995,             0.90817,            0.011151,           0.0010645,           0.0012068,           0.0018622,           0.0018622,           0.0018622
                 413,            0.014526,           0.0027866,           0.0012039,             0.99258,             0.99992,               0.995,             0.91146,            0.011428,           0.0010688,           0.0012018,           0.0018424,           0.0018424,           0.0018424
                 414,            0.016072,           0.0031409,           0.0011945,             0.99364,                   1,               0.995,             0.91048,            0.011175,           0.0010699,            0.001199,           0.0018226,           0.0018226,           0.0018226
                 415,             0.01532,           0.0028688,           0.0012274,             0.99319,                   1,               0.995,             0.90491,            0.011002,           0.0010754,           0.0011933,           0.0018028,           0.0018028,           0.0018028
                 416,            0.015831,           0.0025781,           0.0011896,             0.99301,                   1,               0.995,             0.89938,            0.011162,           0.0010798,           0.0011913,            0.001783,            0.001783,            0.001783
                 417,            0.014725,           0.0028126,           0.0011923,             0.99279,                   1,               0.995,             0.90918,            0.011983,            0.001092,           0.0011883,           0.0017632,           0.0017632,           0.0017632
                 418,            0.016344,           0.0027342,           0.0012057,             0.99277,                   1,               0.995,             0.92059,               0.011,           0.0010687,           0.0011846,           0.0017434,           0.0017434,           0.0017434
                 419,            0.015296,           0.0026507,           0.0011537,             0.99267,                   1,               0.995,             0.90365,            0.011149,           0.0010694,           0.0011767,           0.0017236,           0.0017236,           0.0017236
                 420,            0.016223,           0.0033971,            0.001222,             0.99272,                   1,               0.995,             0.91435,             0.01109,           0.0010656,           0.0011749,           0.0017038,           0.0017038,           0.0017038
                 421,            0.014382,           0.0028539,           0.0011732,              0.9928,                   1,               0.995,             0.90974,            0.011152,           0.0010686,           0.0011647,            0.001684,            0.001684,            0.001684
                 422,            0.016268,           0.0029804,           0.0011405,             0.99284,                   1,               0.995,              0.9035,            0.010991,           0.0010629,           0.0011596,           0.0016642,           0.0016642,           0.0016642
                 423,            0.015166,           0.0026264,           0.0011253,             0.99257,                   1,               0.995,             0.90217,             0.01133,            0.001061,           0.0011483,           0.0016444,           0.0016444,           0.0016444
                 424,            0.015139,           0.0034153,           0.0011362,             0.99251,                   1,               0.995,             0.90968,            0.011588,           0.0010693,           0.0011407,           0.0016246,           0.0016246,           0.0016246
                 425,            0.013962,           0.0026233,           0.0011156,             0.99249,                   1,               0.995,             0.92513,            0.011241,           0.0010652,           0.0011299,           0.0016048,           0.0016048,           0.0016048
                 426,            0.014235,           0.0026895,           0.0010724,             0.99249,                   1,               0.995,              0.9273,            0.010819,           0.0010547,           0.0011221,            0.001585,            0.001585,            0.001585
                 427,             0.01574,            0.003728,           0.0011177,             0.99261,                   1,               0.995,             0.92545,             0.01122,           0.0010623,           0.0011092,           0.0015652,           0.0015652,           0.0015652
                 428,            0.013558,           0.0022428,           0.0010998,             0.99272,                   1,               0.995,             0.92872,            0.011258,           0.0010655,           0.0011063,           0.0015454,           0.0015454,           0.0015454
                 429,            0.013839,           0.0027133,           0.0010457,             0.99257,                   1,               0.995,             0.91443,            0.011119,           0.0010694,           0.0010983,           0.0015256,           0.0015256,           0.0015256
                 430,            0.014208,           0.0024491,           0.0010148,              0.9924,                   1,               0.995,             0.92491,            0.010507,           0.0010516,            0.001093,           0.0015058,           0.0015058,           0.0015058
                 431,            0.016323,             0.00269,           0.0011099,             0.99226,                   1,               0.995,             0.91844,            0.011405,           0.0010564,           0.0010861,            0.001486,            0.001486,            0.001486
                 432,            0.015108,           0.0031297,           0.0010827,             0.99216,                   1,               0.995,             0.92161,            0.011059,           0.0010415,           0.0010841,           0.0014662,           0.0014662,           0.0014662
                 433,            0.015038,           0.0027304,           0.0010514,             0.99205,                   1,               0.995,             0.90526,            0.010635,            0.001031,           0.0010717,           0.0014464,           0.0014464,           0.0014464
                 434,            0.014006,           0.0029293,           0.0011724,             0.99187,                   1,               0.995,             0.92287,            0.010535,           0.0010274,           0.0010661,           0.0014266,           0.0014266,           0.0014266
                 435,            0.014564,           0.0028876,           0.0010135,             0.99186,                   1,               0.995,             0.92247,            0.010427,            0.001026,           0.0010594,           0.0014068,           0.0014068,           0.0014068
                 436,            0.012768,           0.0028984,           0.0010347,             0.99185,                   1,               0.995,             0.91796,            0.010806,           0.0010382,           0.0010554,            0.001387,            0.001387,            0.001387
                 437,            0.015906,           0.0025279,           0.0010485,             0.99159,                   1,               0.995,             0.92882,            0.010503,           0.0010397,           0.0010502,           0.0013672,           0.0013672,           0.0013672
                 438,             0.01496,           0.0027399,           0.0010524,             0.99159,                   1,               0.995,             0.92513,            0.010318,           0.0010386,           0.0010472,           0.0013474,           0.0013474,           0.0013474
                 439,            0.014326,           0.0023515,           0.0010228,             0.99184,                   1,               0.995,             0.92579,            0.010211,           0.0010343,           0.0010393,           0.0013276,           0.0013276,           0.0013276
                 440,            0.013965,           0.0029739,           0.0010835,             0.99207,                   1,               0.995,             0.93842,           0.0098713,            0.001029,           0.0010352,           0.0013078,           0.0013078,           0.0013078
                 441,            0.016179,           0.0024413,            0.001067,             0.99252,                   1,               0.995,             0.91874,            0.010534,           0.0010442,           0.0010293,            0.001288,            0.001288,            0.001288
                 442,            0.013478,           0.0025457,           0.0010316,             0.99268,                   1,               0.995,             0.90663,            0.010708,           0.0010449,           0.0010256,           0.0012682,           0.0012682,           0.0012682
                 443,            0.013872,           0.0027343,           0.0012441,             0.99289,                   1,               0.995,             0.90961,            0.010775,           0.0010436,           0.0010192,           0.0012484,           0.0012484,           0.0012484
                 444,            0.014343,           0.0024856,           0.0010391,             0.99294,                   1,               0.995,             0.89666,            0.010528,           0.0010468,           0.0010183,           0.0012286,           0.0012286,           0.0012286
                 445,            0.013574,           0.0022311,           0.0010507,             0.99292,                   1,               0.995,             0.89451,            0.011033,            0.001048,           0.0010155,           0.0012088,           0.0012088,           0.0012088
                 446,            0.014132,            0.002669,          0.00098448,             0.99279,                   1,               0.995,             0.90806,             0.01067,           0.0010413,           0.0010116,            0.001189,            0.001189,            0.001189
                 447,            0.014848,           0.0031449,           0.0014039,             0.99266,                   1,               0.995,             0.92804,             0.01026,           0.0010263,           0.0010024,           0.0011692,           0.0011692,           0.0011692
                 448,            0.013824,            0.002625,           0.0010493,             0.99237,                   1,               0.995,             0.92742,            0.010243,            0.001026,          0.00099748,           0.0011494,           0.0011494,           0.0011494
                 449,            0.013958,           0.0028211,            0.001053,             0.99221,                   1,               0.995,             0.91858,            0.010626,           0.0010359,          0.00098771,           0.0011296,           0.0011296,           0.0011296
                 450,            0.014549,            0.002706,          0.00098547,             0.99207,                   1,               0.995,              0.9216,            0.010084,           0.0010226,          0.00098064,           0.0011098,           0.0011098,           0.0011098
                 451,            0.013461,           0.0030257,          0.00097437,             0.99213,                   1,               0.995,             0.93327,           0.0099918,           0.0010154,          0.00097192,             0.00109,             0.00109,             0.00109
                 452,            0.014846,           0.0027679,          0.00098705,             0.99201,                   1,               0.995,             0.93322,           0.0099372,           0.0010159,          0.00096644,           0.0010702,           0.0010702,           0.0010702
                 453,            0.013116,            0.003122,          0.00098097,             0.99163,                   1,               0.995,               0.918,           0.0099322,           0.0010113,          0.00095701,           0.0010504,           0.0010504,           0.0010504
                 454,            0.014655,           0.0022658,          0.00093712,             0.99146,                   1,               0.995,             0.91868,           0.0098367,           0.0010076,          0.00095311,           0.0010306,           0.0010306,           0.0010306
                 455,            0.013743,           0.0024292,          0.00091704,             0.99142,                   1,               0.995,             0.91601,            0.010251,           0.0010149,           0.0009479,           0.0010108,           0.0010108,           0.0010108
                 456,            0.013501,            0.002797,          0.00095077,             0.99148,                   1,               0.995,             0.91721,            0.010135,            0.001007,          0.00094515,            0.000991,            0.000991,            0.000991
                 457,            0.013702,           0.0023552,          0.00094093,             0.99177,                   1,               0.995,             0.93217,            0.010272,           0.0010181,          0.00094061,           0.0009712,           0.0009712,           0.0009712
                 458,            0.013585,           0.0029576,          0.00092495,             0.99196,                   1,               0.995,             0.93585,            0.010119,           0.0010092,          0.00093724,           0.0009514,           0.0009514,           0.0009514
                 459,            0.014574,           0.0026608,          0.00093204,             0.99206,                   1,               0.995,             0.92638,            0.010038,           0.0010112,          0.00093107,           0.0009316,           0.0009316,           0.0009316
                 460,            0.012895,           0.0028651,          0.00093478,             0.99215,                   1,               0.995,             0.92771,           0.0099293,           0.0010067,          0.00092916,           0.0009118,           0.0009118,           0.0009118
                 461,            0.013249,           0.0022467,          0.00094066,             0.99225,                   1,               0.995,             0.92652,           0.0096512,            0.001006,          0.00092676,            0.000892,            0.000892,            0.000892
                 462,            0.013333,           0.0026424,           0.0023883,             0.99247,                   1,               0.995,              0.9275,           0.0096349,             0.00101,          0.00092569,           0.0008722,           0.0008722,           0.0008722
                 463,            0.013011,           0.0023977,          0.00090549,             0.99279,                   1,               0.995,             0.92616,           0.0097303,           0.0010206,          0.00092239,           0.0008524,           0.0008524,           0.0008524
                 464,            0.012754,           0.0027005,          0.00091102,             0.99296,                   1,               0.995,             0.92575,           0.0095042,           0.0010165,          0.00092076,           0.0008326,           0.0008326,           0.0008326
